#Age      [M/H]   OII3727       HdA       HdF       CN1       CN2    Ca4227     G4300       HgA       HgF   HgVA125   HgVA200   HgVA275    Fe4383    Ca4455    Fe4531     C4668     Hbeta   Hbeta_p    OIII_1    OIII_2  OIII_2ne    Fe5015       Mg1       Mg2   Mgb5177    Fe5270    Fe5335    Fe5406    Fe5709    Fe5782    Na5895      TiO1      TiO2
12.5893   +0.00	  3.3469   -3.2646   -0.4843    0.0494    0.0698    1.1179	5.3863   -7.1848   -1.9894    0.0166	0.0134    0.0114    4.7346    0.9368	3.0635    5.5788    1.5423    1.7496   -0.7148    1.1598    0.0572    4.4369	0.0944    0.2403    3.4696    2.7250	2.1257    1.4141    0.9056    0.6518	3.2308    0.0308    0.0661
14.1254   +0.00	  3.5143   -3.4607   -0.5767    0.0538    0.0744    1.1531	5.4303   -7.3864   -2.0929    0.0154	0.0126    0.0108    4.8130    0.9506	3.1003    5.5819    1.4774    1.6965   -0.7086    1.1705    0.0579    4.4509	0.0976    0.2456    3.5240    2.7547	2.1480    1.4378    0.9082    0.6586	3.3340    0.0321    0.0688
15.8489   +0.00	  3.5852   -3.6468   -0.6646    0.0576    0.0786    1.1955	5.4536   -7.5631   -2.1811    0.0148	0.0122    0.0106    4.9116    0.9673	3.1430    5.6316    1.4249    1.6548   -0.7072    1.1891    0.0593    4.4941	0.1014    0.2520    3.5839    2.7981	2.1863    1.4641    0.9091    0.6642	3.4532    0.0327    0.0706
17.7828   +0.00	  3.7062   -3.7299   -0.7076    0.0590    0.0803    1.2430	5.4558   -7.6621   -2.2406    0.0142	0.0119    0.0103    4.9468    0.9745	3.1738    5.5863    1.3656    1.6067   -0.7095    1.1893    0.0595    4.4916	0.1063    0.2579    3.6173    2.8199	2.2040    1.4806    0.9023    0.6660	3.5588    0.0336    0.0728
00.0631   +0.22	  2.8819    6.7901	4.9583   -0.1312   -0.0894    0.0872   -1.2731    6.4967    4.9099    0.0874	0.0617    0.0462   -0.2843    0.3129	0.5514    0.8277    4.8998    4.5534   -0.2827    0.3814    0.0073    1.5046	0.0251    0.0557    0.5342    0.6662	0.6875    0.4906    0.2983    0.3231	1.2329    0.0299    0.0577
00.0708   +0.22	  2.9917    7.0936	5.1386   -0.1371   -0.0943    0.0773   -1.3295    6.7504    5.0406    0.0897	0.0634    0.0475   -0.3748    0.2898	0.5444    0.8174    5.0186    4.6779   -0.4114    0.3143    0.0058    1.4642	0.0232    0.0525    0.5082    0.6807	0.6776    0.4782    0.3295    0.3342	1.2160    0.0217    0.0390
00.0794   +0.22	  3.1164    7.2866	5.2545   -0.1418   -0.0987    0.0734   -1.3550    6.8837    5.1200    0.0905	0.0638    0.0477   -0.4054    0.2594	0.5460    0.7812    5.1079    4.7620   -0.4479    0.2822    0.0055    1.4036	0.0227    0.0523    0.5273    0.6711	0.6563    0.4629    0.3202    0.3263	1.1602    0.0206    0.0347
00.0891   +0.22	  3.1073    7.4997	5.4196   -0.1452   -0.1005    0.0781   -1.3733    7.0619    5.3108    0.0959	0.0678    0.0507   -0.3076    0.2478	0.5400    0.7663    5.2990    4.9085   -0.4817    0.2647    0.0057    1.3906	0.0221    0.0511    0.5229    0.6775	0.6458    0.4524    0.3242    0.3219	1.1534    0.0169    0.0272
00.1000   +0.22	  3.2317    7.7380	5.5778   -0.1507   -0.1052    0.0668   -1.3918    7.2743    5.4547    0.0988	0.0698    0.0522   -0.3675    0.2158	0.5446    0.6841    5.4337    5.0285   -0.4778    0.2583    0.0055    1.3800	0.0215    0.0497    0.5219    0.6592	0.6303    0.4494    0.3199    0.3140	1.1418    0.0158    0.0246
00.1122   +0.22	  3.2179    8.0124	5.7090   -0.1582   -0.1118    0.0620   -1.4112    7.5289    5.5905    0.1022	0.0725    0.0545   -0.4984    0.1889	0.5543    0.6151    5.5433    5.1364   -0.4779    0.2558    0.0062    1.3668	0.0209    0.0482    0.5262    0.6452	0.6254    0.4421    0.3123    0.3059	1.1793    0.0137    0.0218
00.1259   +0.22	  3.3206    8.3431	5.9247   -0.1653   -0.1173    0.0546   -1.4224    7.8299    5.7913    0.1076	0.0766    0.0577   -0.5483    0.1625	0.5787    0.5922    5.7515    5.3238   -0.5247    0.2524    0.0067    1.3974	0.0209    0.0502    0.5644    0.6476	0.6214    0.4410    0.3227    0.3020	1.1766    0.0140    0.0218
00.1413   +0.22	  3.4157    8.7193	6.1412   -0.1733   -0.1236    0.0581   -1.5001    8.2152    6.0122    0.1128	0.0805    0.0609   -0.6757    0.1502	0.5978    0.6720    5.9716    5.5323   -0.5435    0.2505    0.0074    1.4105	0.0192    0.0491    0.5660    0.6790	0.6242    0.4422    0.3221    0.3009	1.1489    0.0134    0.0213
00.1585   +0.22	  3.4755    9.0568	6.3412   -0.1808   -0.1298    0.0718   -1.6023    8.5887    6.2113    0.1170	0.0836    0.0633   -0.8186    0.1229	0.6169    0.6944    6.1406    5.6957   -0.5339    0.2497    0.0079    1.3798	0.0200    0.0502    0.5841    0.6937	0.6396    0.4406    0.3226    0.2995	1.1839    0.0123    0.0205
00.1778   +0.22	  3.4804    9.0995	6.3509   -0.1811   -0.1295    0.0748   -1.5296    8.5988    6.2197    0.1185	0.0849    0.0645   -0.8085    0.1346	0.6752    0.8430    6.1729    5.7356   -0.5642    0.2748    0.0099    1.4625	0.0199    0.0526    0.6280    0.7513	0.6678    0.4626    0.3271    0.3022	1.1912    0.0115    0.0191
00.1995   +0.22	  3.5291    9.4210	6.5196   -0.1881   -0.1353    0.0709   -1.5755    8.8859    6.3923    0.1228	0.0883    0.0673   -0.8756    0.1165	0.6999    0.7995    6.3657    5.9084   -0.6209    0.2748    0.0104    1.4896	0.0196    0.0547    0.6376    0.7535	0.6733    0.4658    0.3205    0.2939	1.1287    0.0115    0.0165
00.2239   +0.22	  3.5076    9.7899	6.7013   -0.1958   -0.1414    0.0700   -1.6347    9.2392    6.5789    0.1279	0.0924    0.0708   -1.0016    0.1091	0.7251    0.8299    6.5319    6.0699   -0.6622    0.2977    0.0116    1.5826	0.0189    0.0559    0.6369    0.7936	0.6997    0.4777    0.3329    0.2996	1.1661    0.0108    0.0164
00.2512   +0.22	  3.3473    9.9929	6.7424   -0.2009   -0.1468    0.0739   -1.6257    9.3867    6.6242    0.1285	0.0930    0.0714   -1.0725    0.1238	0.8036    0.9036    6.5574    6.1154   -0.6979    0.3208    0.0126    1.6647	0.0174    0.0577    0.6683    0.8436	0.7256    0.4974    0.3305    0.3041	1.1495    0.0108    0.0153
00.2818   +0.22	  3.3448   10.0631	6.7464   -0.2019   -0.1488    0.0819   -1.5767    9.3719    6.6250    0.1280	0.0927    0.0711   -1.0134    0.1301	0.8831    1.0050    6.5691    6.1387   -0.7653    0.3398    0.0138    1.7635	0.0173    0.0606    0.7195    0.8999	0.7544    0.5106    0.3451    0.3090	1.1733    0.0114    0.0152
00.3162   +0.22	  3.3993   10.1801	6.7891   -0.2041   -0.1507    0.1056   -1.4478    9.3706    6.6226    0.1290	0.0937    0.0721   -0.9453    0.1607	0.9886    1.1743    6.5044    6.1012   -0.7974    0.3312    0.0135    1.8310	0.0133    0.0565    0.7483    0.9814	0.7885    0.5145    0.3607    0.3118	1.1945    0.0106    0.0146
00.3548   +0.22	  3.0785    9.7934	6.4150   -0.1954   -0.1446    0.1042   -1.1542    8.8713    6.3069    0.1221	0.0888    0.0685   -0.8600    0.2321	1.1553    1.3464    6.2485    5.9078   -0.8493    0.4072    0.0168    2.1014	0.0112    0.0594    0.7686    1.1006	0.8404    0.5782    0.3878    0.3583	1.2336    0.0100    0.0145
00.3981   +0.22	  2.8606    9.4946	6.2099   -0.1884   -0.1377    0.0801   -0.9838    8.5019    6.1352    0.1210	0.0882    0.0682   -0.7232    0.2494	1.2843    1.3861    6.1114    5.7855   -0.8335    0.4651    0.0201    2.2485	0.0111    0.0637    0.7988    1.1365	0.9012    0.6530    0.4264    0.4221	1.2700    0.0096    0.0161
00.4467   +0.22	  2.7445    9.0056	5.8678   -0.1756   -0.1277    0.1291   -0.6768    7.9560    5.8101    0.1134	0.0826    0.0639   -0.6173    0.2791	1.3827    1.6226    5.8450    5.5639   -0.8963    0.4883    0.0206    2.4252	0.0131    0.0668    0.8516    1.2506	0.9684    0.6490    0.4471    0.3754	1.3297    0.0101    0.0159
00.5012   +0.22	  2.5607    8.5420	5.5243   -0.1646   -0.1188    0.1515   -0.3730    7.4055    5.4901    0.1075	0.0784    0.0607   -0.4737    0.3222	1.5002    1.8273    5.5934    5.3574   -0.9439    0.5345    0.0228    2.6197	0.0143    0.0714    0.9208    1.3550	1.0407    0.6903    0.4690    0.3880	1.4033    0.0100    0.0162
00.5623   +0.22	  2.2730    7.9093	5.0596   -0.1514   -0.1088    0.1758   -0.0088    6.7092    5.0969    0.1001	0.0731    0.0566   -0.3070    0.3739	1.6375    1.9378    5.3414    5.1469   -0.9667    0.6090    0.0250    2.8908	0.0132    0.0734    0.9586    1.4477	1.1014    0.7239    0.5032    0.3877	1.4565    0.0102    0.0156
00.6310   +0.22	  2.1686    7.1974	4.6279   -0.1342   -0.0945    0.2027	0.3864    5.9463    4.6729    0.0920	0.0670    0.0519   -0.1174    0.4085	1.6961    2.2094    5.0567    4.8916   -1.0414    0.6207    0.0264    3.0403	0.0178    0.0807    1.0568    1.5402	1.1547    0.7372    0.5224    0.3667	1.5433    0.0104    0.0172
00.7079   +0.22	  2.0037    6.3754	4.1565   -0.1134   -0.0750    0.2815	0.8019    4.9051    4.1402    0.0855	0.0626    0.0488    0.2637    0.4487	1.8672    2.4531    4.6840    4.5660   -1.0515    0.6522    0.0272    3.2337	0.0166    0.0808    1.1219    1.6535	1.2660    0.7450    0.5641    0.3476	1.5350    0.0106    0.0170
00.7943   +0.22	  1.8554    5.3724	3.5941   -0.0904   -0.0542    0.3141	1.2166    3.7678    3.5853    0.0782	0.0574    0.0448    0.6738    0.4994	2.0288    2.7320    4.3214    4.2316   -1.0006    0.7281    0.0289    3.4511	0.0195    0.0872    1.1793    1.7461	1.3444    0.7909    0.6085    0.3732	1.5942    0.0109    0.0168
00.8913   +0.22	  1.7676    4.6715	3.2589   -0.0740   -0.0394    0.3554	1.6208    2.7883    3.1033    0.0721	0.0532    0.0417    1.1104    0.5278	2.1198    3.0269    4.0117    3.9531   -1.0058    0.7612    0.0306    3.5793	0.0243    0.0983    1.3506    1.8291	1.4225    0.8300    0.6335    0.3944	1.7422    0.0115    0.0188
01.0000   +0.22	  1.7514    3.9730	2.9137   -0.0595   -0.0272    0.3678	1.9958    1.8866    2.6219    0.0652	0.0481    0.0378    1.3992    0.5444	2.1528    3.2342    3.7242    3.6827   -0.9670    0.7821    0.0316    3.6397	0.0263    0.1038    1.4686    1.8731	1.4486    0.8562    0.6583    0.4188	1.7694    0.0117    0.0200
01.1220   +0.22	  1.5762    3.1462	2.4706   -0.0452   -0.0157    0.4075	2.4067    0.8886    2.1076    0.0585	0.0433    0.0340    1.7016    0.5844	2.2454    3.4648    3.4615    3.4427   -0.9435    0.8526    0.0335    3.8428	0.0267    0.1067    1.5717    1.9343	1.5079    0.8951    0.6952    0.4424	1.8119    0.0117    0.0204
01.2589   +0.22	  1.6039    2.4389	2.1236   -0.0298   -0.0021    0.4381	2.8073   -0.0979    1.6222    0.0529	0.0392    0.0309    2.0732    0.6289	2.3314    3.8503    3.2043    3.2074   -0.9567    0.8874    0.0356    3.9843	0.0316    0.1166    1.7211    2.0192	1.5726    0.9512    0.7330    0.4722	1.9501    0.0119    0.0228
01.4125   +0.22	  1.6132    1.4943	1.6732   -0.0069    0.0190    0.4967	3.3156   -1.3933    0.9921    0.0458	0.0341    0.0270    2.5733    0.6959	2.4761    4.3887    2.8697    2.9105   -0.9403    0.9617    0.0388    4.1966	0.0423    0.1358    1.9403    2.1700	1.7045    1.0641    0.7926    0.5449	2.2127    0.0156    0.0329
01.5849   +0.22	  1.6534    0.9987	1.4394    0.0040    0.0299    0.5786	3.5898   -2.1458    0.6393    0.0426	0.0319    0.0254    2.9022    0.7611	2.5996    4.8209    2.6808    2.7490   -0.8612    1.0529    0.0421    4.3782	0.0535    0.1552    2.1518    2.2651	1.8022    1.1560    0.8207    0.5923	2.4372    0.0226    0.0497
01.7783   +0.22	  1.6345    0.9885	1.4364   -0.0069    0.0175    0.5914	3.6853   -2.1951    0.6004    0.0422	0.0316    0.0251    2.8280    0.7371	2.5715    4.6905    2.6959    2.7524   -0.8229    1.0199    0.0417    4.2379	0.0517    0.1535    2.1786    2.2168	1.7576    1.1168    0.7976    0.5690	2.3900    0.0214    0.0457
01.9953   +0.22	  1.7119    0.4971	1.1988    0.0006    0.0242    0.6326	3.9931   -2.8984    0.2581    0.0387	0.0290    0.0232    3.0839    0.7748	2.6460    4.9691    2.5610    2.6360   -0.8273    1.0532    0.0441    4.3368	0.0562    0.1622    2.2969    2.2836	1.8122    1.1579    0.8235    0.5911	2.5189    0.0221    0.0479
02.2387   +0.22	  1.7474    0.1166	1.0198    0.0074    0.0303    0.6795	4.1953   -3.4176   -0.0082    0.0359	0.0271    0.0217    3.2780    0.7896	2.6813    5.1289    2.4445    2.5342   -0.8141    1.0851    0.0464    4.4090	0.0604    0.1705    2.4155    2.3174	1.8485    1.1893    0.8342    0.6074	2.6052    0.0230    0.0503
02.5119   +0.22	  1.8193   -0.2034	0.8702    0.0118    0.0342    0.7162	4.3432   -3.8198   -0.2146    0.0338	0.0256    0.0205    3.4370    0.8015	2.7057    5.2232    2.3521    2.4526   -0.7950    1.1063    0.0476    4.4566	0.0628    0.1775    2.5310    2.3668	1.8766    1.2181    0.8439    0.6199	2.6923    0.0241    0.0521
02.8184   +0.22	  2.0819   -0.7136	0.6524    0.0205    0.0426    0.7667	4.5531   -4.4604   -0.5383    0.0311	0.0238    0.0193    3.7010    0.8372	2.7806    5.4513    2.2313    2.3530   -0.8178    1.1259    0.0496    4.5147	0.0684    0.1889    2.7061    2.4488	1.9501    1.2727    0.8686    0.6380	2.8090    0.0249    0.0540
03.1623   +0.22	  2.0645   -1.1454	0.4700    0.0350    0.0574    0.8009	4.7261   -4.9797   -0.7943    0.0286	0.0220    0.0179    3.9479    0.8774	2.8500    5.7741    2.1248    2.2619   -0.8452    1.1581    0.0520    4.6239	0.0753    0.1999    2.8336    2.5364	2.0205    1.3205    0.8939    0.6644	2.9848    0.0255    0.0549
03.5481   +0.22	  2.2753   -1.5627	0.2967    0.0448    0.0677    0.8587	4.8468   -5.4681   -1.0372    0.0264	0.0205    0.0168    4.2031    0.9134	2.9299    6.0253    2.0207    2.1771   -0.8765    1.1771    0.0545    4.6758	0.0817    0.2129    3.0023    2.6187	2.0909    1.3760    0.9174    0.6899	3.1203    0.0261    0.0566
03.9811   +0.22	  2.4145   -1.8892	0.1666    0.0514    0.0743    0.8929	4.9672   -5.8387   -1.2232    0.0246	0.0192    0.0159    4.3644    0.9308	2.9604    6.1988    1.9623    2.1291   -0.8829    1.1933    0.0565    4.7089	0.0857    0.2212    3.1248    2.6807	2.1340    1.4093    0.9247    0.7005	3.2468    0.0268    0.0580
04.4668   +0.22	  2.5159   -2.1751	0.0478    0.0567    0.0796    0.9290	5.0560   -6.1431   -1.3735    0.0233	0.0183    0.0153    4.4967    0.9499	2.9889    6.2878    1.9010    2.0761   -0.9055    1.1997    0.0579    4.7275	0.0887    0.2264    3.1968    2.7193	2.1638    1.4301    0.9382    0.7110	3.3121    0.0266    0.0577
05.0119   +0.22	  2.3389   -2.1421	0.0572    0.0541    0.0768    0.9219	5.0373   -6.0695   -1.3422    0.0239	0.0188    0.0156    4.4604    0.9500	2.9966    6.2839    1.9104    2.0828   -0.8956    1.2023    0.0579    4.7247	0.0883    0.2258    3.1970    2.7045	2.1581    1.4169    0.9334    0.7058	3.3411    0.0263    0.0565
05.6234   +0.22	  2.4960   -2.4065   -0.0419    0.0589    0.0814    0.9641	5.1308   -6.3786   -1.4971    0.0223	0.0176    0.0147    4.5977    0.9593	3.0331    6.3413    1.8510    2.0310   -0.9034    1.2051    0.0589    4.7393	0.0925    0.2333    3.2987    2.7547	2.1905    1.4426    0.9391    0.7109	3.4332    0.0267    0.0569
06.3096   +0.22	  2.6079   -2.7170   -0.1648    0.0634    0.0860    1.0263	5.2023   -6.7092   -1.6617    0.0208	0.0165    0.0139    4.7522    0.9800	3.0803    6.4826    1.7917    1.9821   -0.8990    1.2296    0.0614    4.7660	0.0967    0.2419    3.4175    2.8016	2.2409    1.4767    0.9500    0.7237	3.5517    0.0278    0.0590
07.0795   +0.22	  2.6991   -2.9060   -0.2393    0.0680    0.0904    1.0356	5.2562   -6.8714   -1.7475    0.0199	0.0159    0.0134    4.8188    0.9841	3.1004    6.5387    1.7491    1.9460   -0.8999    1.2329    0.0620    4.7871	0.0986    0.2448    3.4552    2.8344	2.2540    1.4872    0.9497    0.7201	3.5910    0.0280    0.0593
07.9433   +0.22	  2.6653   -3.1190   -0.3148    0.0755    0.0985    1.0624	5.3205   -7.1041   -1.8666    0.0192	0.0155    0.0132    4.9288    1.0026	3.1492    6.7222    1.7037    1.9082   -0.9073    1.2587    0.0633    4.8501	0.1041    0.2529    3.5378    2.8757	2.2910    1.5182    0.9553    0.7294	3.7191    0.0289    0.0611
08.9125   +0.22	  2.8568   -3.4006   -0.4358    0.0821    0.1054    1.1075	5.3658   -7.3513   -1.9830    0.0180	0.0147    0.0125    5.0643    1.0235	3.2066    6.8300    1.6330    1.8541   -0.9215    1.2708    0.0651    4.8785	0.1091    0.2606    3.6027    2.9370	2.3346    1.5558    0.9630    0.7395	3.8317    0.0293    0.0619
10.0000   +0.22	  3.1011   -3.7189   -0.5651    0.0900    0.1140    1.1687	5.4431   -7.6834   -2.1574    0.0166	0.0137    0.0118    5.2176    1.0467	3.2589    6.9299    1.5588    1.7907   -0.9268    1.2779    0.0664    4.8892	0.1144    0.2701    3.7252    2.9827	2.3851    1.5883    0.9683    0.7514	3.9432    0.0297    0.0626
11.2202   +0.22	  3.3085   -4.0008   -0.6699    0.1005    0.1254    1.2100	5.4852   -7.8950   -2.2579    0.0159	0.0133    0.0116    5.3484    1.0753	3.3193    7.0394    1.5113    1.7542   -0.9270    1.2933    0.0676    4.9314	0.1194    0.2781    3.8092    3.0210	2.4219    1.6142    0.9695    0.7553	4.0875    0.0315    0.0667
12.5893   +0.22	  3.5674   -4.3005   -0.8058    0.1046    0.1302    1.2877	5.5278   -8.1738   -2.3797    0.0148	0.0126    0.0111    5.5093    1.1027	3.3813    7.0198    1.4358    1.6917   -0.9375    1.2924    0.0687    4.9430	0.1239    0.2871    3.9118    3.0838	2.4663    1.6465    0.9824    0.7695	4.2007    0.0311    0.0673
14.1254   +0.22	  3.6871   -4.3521   -0.8350    0.1044    0.1309    1.3643	5.5290   -8.3117   -2.4329    0.0144	0.0123    0.0109    5.5889    1.1143	3.4480    6.8916    1.3574    1.6313   -0.9534    1.2961    0.0691    4.9675	0.1313    0.2951    3.9300    3.1378	2.5082    1.6843    0.9941    0.7888	4.3553    0.0311    0.0681
15.8489   +0.22	  3.7209   -4.4490   -0.9010    0.1056    0.1323    1.4011	5.5430   -8.4383   -2.4971    0.0139	0.0119    0.0106    5.6025    1.1165	3.4819    6.7583    1.3117    1.5902   -0.9289    1.3058    0.0690    4.9825	0.1329    0.2971    3.9327    3.1539	2.5255    1.6943    0.9838    0.7864	4.4629    0.0324    0.0705
17.7828   +0.22	  3.9856   -4.6587   -1.0000    0.1089    0.1360    1.4572	5.5732   -8.6148   -2.5756    0.0130	0.0113    0.0102    5.6774    1.1294	3.5302    6.6629    1.2379    1.5284   -0.9210    1.3043    0.0693    4.9785	0.1361    0.3020    3.9688    3.1909	2.5510    1.7142    0.9866    0.7880	4.5894    0.0326    0.0717
